id#			ADC_ch		ECAL_ch		x(cm)		y(cm)
==============================================================================
0x0760-DEA5		18		466		87.125		70.825
0x0760-DEA5		25		473		91.125		70.825
0x0760-DEA5		19		467		95.125		70.825
0x0760-DEA5		5		453		87.125		74.975
0x0760-DEA5		13		461		91.125		74.975
0x0760-DEA5		6		454		95.125		74.975
0x0760-DEA5		11		459		87.125		78.975
0x0760-DEA5		4		452		91.125		78.975
0x0760-DEA5		12		460		95.125		78.975
0x0760-DEA5		2		450		87.125		82.975
0x0760-DEA5		10		458		91.125		82.975
0x0760-DEA5		3		451		95.125		82.975
